Train Time,Train Bid_ask_spread,Test Time,Test Bid_ask_spread,Predicted Train Time,Predicted Bid_ask_spread
08:59:09,2.0,,,08:59:09,2.0
08:59:10,5.4,,,08:59:10,5.4
08:59:11,3.0,,,08:59:11,3.0
08:59:12,2.08,,,08:59:12,2.08
08:59:13,2.0,,,08:59:13,2.0
08:59:14,3.35,,,08:59:14,3.35
08:59:15,3.23,,,08:59:15,3.23
08:59:16,1.86,,,08:59:16,1.86
08:59:17,1.28,,,08:59:17,1.28
08:59:18,3.5,,,08:59:18,3.5
08:59:19,2.0,,,08:59:19,2.0
08:59:20,2.3,,,08:59:20,2.3
08:59:21,4.06,,,08:59:21,4.06
08:59:22,3.2,,,08:59:22,3.2
08:59:23,4.68,,,08:59:23,4.68
08:59:24,149.07,,,08:59:24,149.07
08:59:25,2.33,,,08:59:25,2.33
08:59:26,12.59,,,08:59:26,12.59
08:59:27,5.01,,,08:59:27,5.01
08:59:28,112.48,,,08:59:28,112.48
08:59:29,187.0,,,08:59:29,187.0
08:59:30,65.14,,,08:59:30,65.14
08:59:31,13.72,,,08:59:31,13.72
08:59:32,4.0,,,08:59:32,4.0
08:59:33,1.93,,,08:59:33,1.93
08:59:34,1.46,,,08:59:34,1.46
08:59:35,6.0,,,08:59:35,6.0
08:59:36,5.1,,,08:59:36,5.1
08:59:37,1.53,,,08:59:37,1.53
08:59:38,4.2,,,08:59:38,4.2
08:59:39,13.46,,,08:59:39,13.46
08:59:40,10.67,,,08:59:40,10.67
08:59:41,3.69,,,08:59:41,3.69
08:59:42,3.26,,,08:59:42,3.26
08:59:43,4.0,,,08:59:43,4.0
08:59:44,4.0,,,08:59:44,4.0
08:59:45,4.0,,,08:59:45,4.0
08:59:46,4.0,,,08:59:46,4.0
08:59:47,4.0,,,08:59:47,4.0
08:59:48,3.97,,,08:59:48,3.97
08:59:49,2.71,,,08:59:49,2.71
08:59:50,4.38,,,08:59:50,4.38
08:59:51,6.0,,,08:59:51,6.0
08:59:52,4.38,,,08:59:52,4.38
08:59:53,7.72,,,08:59:53,7.72
08:59:54,11.32,,,08:59:54,11.32
08:59:55,8.5,,,08:59:55,8.5
08:59:56,8.12,,,08:59:56,8.12
08:59:57,11.0,,,08:59:57,11.0
08:59:58,11.02,,,08:59:58,11.02
08:59:59,9.53,,,08:59:59,9.53
09:00:00,9.14,,,09:00:00,9.14
09:00:01,8.34,,,09:00:01,8.34
09:00:02,10.2,,,09:00:02,10.2
09:00:03,6.62,,,09:00:03,6.62
09:00:04,5.97,,,09:00:04,5.97
09:00:05,4.07,,,09:00:05,4.07
09:00:06,3.08,,,09:00:06,3.08
09:00:07,3.0,,,09:00:07,3.0
09:00:08,1.92,,,09:00:08,1.92
09:00:09,9.05,,,09:00:09,9.05
09:00:10,11.42,,,09:00:10,11.42
09:00:11,7.0,,,09:00:11,7.0
09:00:12,5.15,,,09:00:12,5.15
09:00:13,1.91,,,09:00:13,1.91
09:00:14,2.18,,,09:00:14,2.18
09:00:15,9.57,,,09:00:15,9.57
09:00:16,13.0,,,09:00:16,13.0
09:00:17,13.0,,,09:00:17,13.0
09:00:18,13.0,,,09:00:18,13.0
09:00:19,13.0,,,09:00:19,13.0
09:00:20,12.92,,,09:00:20,12.92
09:00:21,10.85,,,09:00:21,10.85
09:00:22,8.65,,,09:00:22,8.65
09:00:23,3.18,,,09:00:23,3.18
09:00:24,1.0,,,09:00:24,1.0
09:00:25,9.49,,,09:00:25,9.49
09:00:26,9.3,,,09:00:26,9.3
09:00:27,8.77,,,09:00:27,8.77
09:00:28,9.0,,,09:00:28,9.0
09:00:29,9.0,,,09:00:29,9.0
09:00:30,4.53,,,09:00:30,4.53
09:00:31,2.69,,,09:00:31,2.69
09:00:32,1.7,,,09:00:32,1.7
09:00:33,2.26,,,09:00:33,2.26
09:00:34,2.78,,,09:00:34,2.78
09:00:35,7.2,,,09:00:35,7.2
09:00:36,17.04,,,09:00:36,17.04
09:00:37,11.7,,,09:00:37,11.7
09:00:38,9.33,,,09:00:38,9.33
09:00:39,9.0,,,09:00:39,9.0
09:00:40,4.12,,,09:00:40,4.12
09:00:41,1.92,,,09:00:41,1.92
09:00:42,3.0,,,09:00:42,3.0
09:00:43,2.93,,,09:00:43,2.93
09:00:44,10.42,,,09:00:44,10.42
09:00:45,9.0,,,09:00:45,9.0
09:00:46,9.0,,,09:00:46,9.0
09:00:47,8.61,,,09:00:47,8.61
09:00:48,8.0,,,09:00:48,8.0
09:00:49,5.15,,,09:00:49,5.15
09:00:50,2.93,,,09:00:50,2.93
09:00:51,2.0,,,09:00:51,2.0
09:00:52,1.36,,,09:00:52,1.36
09:00:53,1.0,,,09:00:53,1.0
09:00:54,1.0,,,09:00:54,1.0
09:00:55,1.0,,,09:00:55,1.0
09:00:56,10.0,,,09:00:56,10.0
09:00:57,10.0,,,09:00:57,10.0
09:00:58,10.0,,,09:00:58,10.0
09:00:59,10.0,,,09:00:59,10.0
09:01:00,10.0,,,09:01:00,10.0
09:01:01,9.95,,,09:01:01,9.95
09:01:02,9.0,,,09:01:02,9.0
09:01:03,7.15,,,09:01:03,7.15
09:01:04,5.56,,,09:01:04,5.56
09:01:05,6.1,,,09:01:05,6.1
09:01:06,11.69,,,09:01:06,11.69
09:01:07,12.0,,,09:01:07,12.0
09:01:08,11.11,,,09:01:08,11.11
09:01:09,8.67,,,09:01:09,8.67
09:01:10,4.5,,,09:01:10,4.5
09:01:11,4.17,,,09:01:11,4.17
09:01:12,10.0,,,09:01:12,10.0
09:01:13,9.8,,,09:01:13,9.8
09:01:14,8.27,,,09:01:14,8.27
09:01:15,8.0,,,09:01:15,8.0
09:01:16,8.0,,,09:01:16,8.0
09:01:17,12.0,,,09:01:17,12.0
09:01:18,9.09,,,09:01:18,9.09
09:01:19,8.88,,,09:01:19,8.88
09:01:20,7.77,,,09:01:20,7.77
09:01:21,6.62,,,09:01:21,6.62
09:01:22,4.78,,,09:01:22,4.78
09:01:23,3.33,,,09:01:23,3.33
09:01:24,4.61,,,09:01:24,4.61
09:01:25,4.56,,,09:01:25,4.56
09:01:26,7.5,,,09:01:26,7.5
09:01:27,8.21,,,09:01:27,8.21
09:01:28,3.0,,,09:01:28,3.0
09:01:29,3.0,,,09:01:29,3.0
09:01:30,3.0,,,09:01:30,3.0
09:01:31,2.64,,,09:01:31,2.64
09:01:32,4.57,,,09:01:32,4.57
09:01:33,2.0,,,09:01:33,2.0
09:01:34,3.98,,,09:01:34,3.98
09:01:35,6.58,,,09:01:35,6.58
09:01:36,4.87,,,09:01:36,4.87
09:01:37,2.01,,,09:01:37,2.01
09:01:38,2.16,,,09:01:38,2.16
09:01:39,13.46,,,09:01:39,13.46
09:01:40,3.39,,,09:01:40,3.39
09:01:41,1.41,,,09:01:41,1.41
09:01:42,4.0,,,09:01:42,4.0
09:01:43,4.0,,,09:01:43,4.0
09:01:44,4.0,,,09:01:44,4.0
09:01:45,2.59,,,09:01:45,2.59
09:01:46,2.36,,,09:01:46,2.36
09:01:47,9.0,,,09:01:47,9.0
09:01:48,6.99,,,09:01:48,6.99
09:01:49,4.53,,,09:01:49,4.53
09:01:50,1.86,,,09:01:50,1.86
09:01:51,2.0,,,09:01:51,2.0
09:01:52,4.47,,,09:01:52,4.47
09:01:53,4.27,,,09:01:53,4.27
09:01:54,3.0,,,09:01:54,3.0
09:01:55,5.53,,,09:01:55,5.53
09:01:56,6.78,,,09:01:56,6.78
09:01:57,4.37,,,09:01:57,4.37
09:01:58,3.0,,,09:01:58,3.0
09:01:59,1.6,,,09:01:59,1.6
09:02:00,10.64,,,09:02:00,10.64
09:02:01,12.0,,,09:02:01,12.0
09:02:02,10.91,,,09:02:02,10.91
09:02:03,7.91,,,09:02:03,7.91
09:02:04,5.75,,,09:02:04,5.75
09:02:05,4.06,,,09:02:05,4.06
09:02:06,3.16,,,09:02:06,3.16
09:02:07,1.62,,,09:02:07,1.62
09:02:08,2.02,,,09:02:08,2.02
09:02:09,1.64,,,09:02:09,1.64
09:02:10,5.0,,,09:02:10,5.0
09:02:11,4.22,,,09:02:11,4.22
09:02:12,2.4,,,09:02:12,2.4
09:02:13,6.6,,,09:02:13,6.6
09:02:14,7.62,,,09:02:14,7.62
09:02:15,13.57,,,09:02:15,13.57
09:02:16,11.28,,,09:02:16,11.28
09:02:17,5.11,,,09:02:17,5.11
09:02:18,8.15,,,09:02:18,8.15
09:02:19,9.73,,,09:02:19,9.73
09:02:20,2.0,,,09:02:20,2.0
09:02:21,2.0,,,09:02:21,2.0
09:02:22,1.44,,,09:02:22,1.44
09:02:23,12.58,,,09:02:23,12.58
09:02:24,13.06,,,09:02:24,13.06
09:02:25,13.0,,,09:02:25,13.0
09:02:26,12.08,,,09:02:26,12.08
09:02:27,4.93,,,09:02:27,4.93
09:02:28,5.99,,,09:02:28,5.99
09:02:29,4.38,,,09:02:29,4.38
09:02:30,5.45,,,09:02:30,5.45
09:02:31,5.25,,,09:02:31,5.25
09:02:32,2.75,,,09:02:32,2.75
09:02:33,3.61,,,09:02:33,3.61
09:02:34,3.65,,,09:02:34,3.65
09:02:35,2.5,,,09:02:35,2.5
09:02:36,3.14,,,09:02:36,3.14
09:02:37,10.0,,,09:02:37,10.0
09:02:38,10.25,,,09:02:38,10.25
09:02:39,5.94,,,09:02:39,5.94
09:02:40,7.55,,,09:02:40,7.55
09:02:41,7.93,,,09:02:41,7.93
09:02:42,7.18,,,09:02:42,7.18
09:02:43,3.51,,,09:02:43,3.51
09:02:44,2.63,,,09:02:44,2.63
09:02:45,4.72,,,09:02:45,4.72
09:02:46,2.05,,,09:02:46,2.05
09:02:47,2.52,,,09:02:47,2.52
09:02:48,6.44,,,09:02:48,6.44
09:02:49,5.18,,,09:02:49,5.18
09:02:50,9.29,,,09:02:50,9.29
09:02:51,15.62,,,09:02:51,15.62
09:02:52,8.88,,,09:02:52,8.88
09:02:53,15.29,,,09:02:53,15.29
09:02:54,5.0,,,09:02:54,5.0
09:02:55,4.64,,,09:02:55,4.64
09:02:56,3.11,,,09:02:56,3.11
09:02:57,1.74,,,09:02:57,1.74
09:02:58,3.0,,,09:02:58,3.0
09:02:59,2.4,,,09:02:59,2.4
09:03:00,2.5,,,09:03:00,2.5
09:03:01,4.0,,,09:03:01,4.0
09:03:02,3.11,,,09:03:02,3.11
09:03:03,2.56,,,09:03:03,2.56
09:03:04,2.7,,,09:03:04,2.7
09:03:05,1.37,,,09:03:05,1.37
09:03:06,1.73,,,09:03:06,1.73
09:03:07,2.42,,,09:03:07,2.42
09:03:08,4.07,,,09:03:08,4.07
09:03:09,7.0,,,09:03:09,7.0
09:03:10,3.96,,,09:03:10,3.96
09:03:11,4.31,,,09:03:11,4.31
09:03:12,3.0,,,09:03:12,3.0
09:03:13,3.27,,,09:03:13,3.27
09:03:14,3.64,,,09:03:14,3.64
09:03:15,5.76,,,09:03:15,5.76
09:03:16,14.86,,,09:03:16,14.86
09:03:17,1.25,,,09:03:17,1.25
09:03:18,1.08,,,09:03:18,1.08
09:03:19,2.33,,,09:03:19,2.33
09:03:20,3.0,,,09:03:20,3.0
09:03:21,3.0,,,09:03:21,3.0
09:03:22,9.71,,,09:03:22,9.71
09:03:23,5.83,,,09:03:23,5.83
09:03:24,7.02,,,09:03:24,7.02
09:03:25,7.82,,,09:03:25,7.82
09:03:26,6.68,,,09:03:26,6.68
09:03:27,4.58,,,09:03:27,4.58
09:03:28,2.66,,,09:03:28,2.66
09:03:29,14.28,,,09:03:29,14.28
09:03:30,14.84,,,09:03:30,14.84
09:03:31,13.77,,,09:03:31,13.77
09:03:32,13.96,,,09:03:32,13.96
09:03:33,13.58,,,09:03:33,13.58
09:03:34,11.44,,,09:03:34,11.44
09:03:35,10.31,,,09:03:35,10.31
09:03:36,8.27,,,09:03:36,8.27
09:03:37,4.92,,,09:03:37,4.92
09:03:38,3.33,,,09:03:38,3.33
09:03:39,6.26,,,09:03:39,6.26
09:03:40,6.0,,,09:03:40,6.0
09:03:41,4.0,,,09:03:41,4.0
09:03:42,2.0,,,09:03:42,2.0
09:03:43,1.22,,,09:03:43,1.22
09:03:44,7.75,,,09:03:44,7.75
09:03:45,14.9,,,09:03:45,14.9
09:03:46,13.0,,,09:03:46,13.0
09:03:47,15.5,,,09:03:47,15.5
09:03:48,13.05,,,09:03:48,13.05
09:03:49,6.36,,,09:03:49,6.36
09:03:50,11.33,,,09:03:50,11.33
09:03:51,12.29,,,09:03:51,12.29
09:03:52,6.39,,,09:03:52,6.39
09:03:53,7.01,,,09:03:53,7.01
09:03:54,6.85,,,09:03:54,6.85
09:03:55,5.75,,,09:03:55,5.75
09:03:56,3.45,,,09:03:56,3.45
09:03:57,2.06,,,09:03:57,2.06
09:03:58,2.99,,,09:03:58,2.99
09:03:59,3.66,,,09:03:59,3.66
09:04:00,1.33,,,09:04:00,1.33
09:04:01,4.98,,,09:04:01,4.98
09:04:02,124.8,,,09:04:02,124.8
09:04:03,128.37,,,09:04:03,128.37
09:04:04,157.32,,,09:04:04,157.32
09:04:05,190.5,,,09:04:05,190.5
09:04:06,245.88,,,09:04:06,245.88
09:04:07,255.7,,,09:04:07,255.7
09:04:08,167.09,,,09:04:08,167.09
09:04:09,3.58,,,09:04:09,3.58
09:04:10,2.26,,,09:04:10,2.26
09:04:11,2.93,,,09:04:11,2.93
09:04:12,1.5,,,09:04:12,1.5
09:04:13,1.96,,,09:04:13,1.96
09:04:14,1.74,,,09:04:14,1.74
09:04:15,3.09,,,09:04:15,3.09
09:04:16,3.33,,,09:04:16,3.33
09:04:17,4.79,,,09:04:17,4.79
09:04:18,2.3,,,09:04:18,2.3
09:04:19,2.47,,,09:04:19,2.47
09:04:20,3.28,,,09:04:20,3.28
09:04:21,6.07,,,09:04:21,6.07
09:04:22,9.16,,,09:04:22,9.16
09:04:23,6.55,,,09:04:23,6.55
09:04:24,5.44,,,09:04:24,5.44
09:04:25,3.15,,,09:04:25,3.15
09:04:26,1.97,,,09:04:26,1.97
09:04:27,3.92,,,09:04:27,3.92
09:04:28,1.86,,,09:04:28,1.86
09:04:29,5.07,,,09:04:29,5.07
09:04:30,6.7,,,09:04:30,6.7
09:04:31,2.12,,,09:04:31,2.12
09:04:32,1.0,,,09:04:32,1.0
09:04:33,3.0,,,09:04:33,3.0
09:04:34,3.0,,,09:04:34,3.0
09:04:35,2.08,,,09:04:35,2.08
09:04:36,1.55,,,09:04:36,1.55
09:04:37,2.54,,,09:04:37,2.54
09:04:38,2.29,,,09:04:38,2.29
09:04:39,2.0,,,09:04:39,2.0
09:04:40,2.83,,,09:04:40,2.83
09:04:41,7.33,,,09:04:41,7.33
09:04:42,4.0,,,09:04:42,4.0
09:04:43,3.86,,,09:04:43,3.86
09:04:44,2.35,,,09:04:44,2.35
09:04:45,1.86,,,09:04:45,1.86
09:04:46,2.0,,,09:04:46,2.0
09:04:47,1.75,,,09:04:47,1.75
09:04:48,2.12,,,09:04:48,2.12
09:04:49,7.18,,,09:04:49,7.18
09:04:50,7.29,,,09:04:50,7.29
09:04:51,6.5,,,09:04:51,6.5
09:04:52,5.49,,,09:04:52,5.49
09:04:53,12.5,,,09:04:53,12.5
09:04:54,10.56,,,09:04:54,10.56
09:04:55,8.0,,,09:04:55,8.0
09:04:56,10.89,,,09:04:56,10.89
09:04:57,10.03,,,09:04:57,10.03
09:04:58,9.26,,,09:04:58,9.26
09:04:59,10.0,,,09:04:59,10.0
09:05:00,9.0,,,09:05:00,9.0
09:05:01,6.62,,,09:05:01,6.62
09:05:02,4.8,,,09:05:02,4.8
09:05:03,5.76,,,09:05:03,5.76
09:05:04,3.0,,,09:05:04,3.0
09:05:05,2.0,,,09:05:05,2.0
09:05:06,1.92,,,09:05:06,1.92
09:05:07,12.61,,,09:05:07,12.61
09:05:08,10.52,,,09:05:08,10.52
09:05:09,6.19,,,09:05:09,6.19
09:05:10,5.42,,,09:05:10,5.42
09:05:11,3.6,,,09:05:11,3.6
09:05:12,2.0,,,09:05:12,2.0
09:05:13,1.0,,,09:05:13,1.0
09:05:14,1.0,,,09:05:14,1.0
09:05:15,7.65,,,09:05:15,7.65
09:05:16,5.45,,,09:05:16,5.45
09:05:17,3.0,,,09:05:17,3.0
09:05:18,2.08,,,09:05:18,2.08
09:05:19,3.3,,,09:05:19,3.3
09:05:20,12.09,,,09:05:20,12.09
09:05:21,9.79,,,09:05:21,9.79
09:05:22,3.94,,,09:05:22,3.94
09:05:23,7.33,,,09:05:23,7.33
09:05:24,5.92,,,09:05:24,5.92
09:05:25,4.38,,,09:05:25,4.38
09:05:26,3.0,,,09:05:26,3.0
09:05:27,5.15,,,09:05:27,5.15
09:05:28,3.0,,,09:05:28,3.0
09:05:29,5.86,,,09:05:29,5.86
09:05:30,7.0,,,09:05:30,7.0
09:05:31,7.0,,,09:05:31,7.0
09:05:32,7.0,,,09:05:32,7.0
09:05:33,8.3,,,09:05:33,8.3
09:05:34,8.0,,,09:05:34,8.0
09:05:35,8.0,,,09:05:35,8.0
09:05:36,3.71,,,09:05:36,3.71
09:05:37,1.13,,,09:05:37,1.13
09:05:38,3.87,,,09:05:38,3.87
09:05:39,10.09,,,09:05:39,10.09
09:05:40,9.88,,,09:05:40,9.88
09:05:41,8.2,,,09:05:41,8.2
09:05:42,4.56,,,09:05:42,4.56
09:05:43,3.0,,,09:05:43,3.0
09:05:44,2.57,,,09:05:44,2.57
09:05:45,1.69,,,09:05:45,1.69
09:05:46,1.07,,,09:05:46,1.07
09:05:47,7.82,,,09:05:47,7.82
09:05:48,6.0,,,09:05:48,6.0
09:05:49,4.94,,,09:05:49,4.94
09:05:50,6.25,,,09:05:50,6.25
09:05:51,6.29,,,09:05:51,6.29
09:05:52,8.0,,,09:05:52,8.0
09:05:53,11.33,,,09:05:53,11.33
09:05:54,12.0,,,09:05:54,12.0
09:05:55,12.0,,,09:05:55,12.0
09:05:56,10.33,,,09:05:56,10.33
09:05:57,11.04,,,09:05:57,11.04
09:05:58,6.72,,,09:05:58,6.72
09:05:59,2.76,,,09:05:59,2.76
09:06:00,1.95,,,09:06:00,1.95
09:06:01,2.7,,,09:06:01,2.7
09:06:02,4.74,,,09:06:02,4.74
09:06:03,4.5,,,09:06:03,4.5
09:06:04,3.22,,,09:06:04,3.22
09:06:05,3.0,,,09:06:05,3.0
09:06:06,2.21,,,09:06:06,2.21
09:06:07,1.7,,,09:06:07,1.7
09:06:08,1.0,,,09:06:08,1.0
09:06:09,1.0,,,09:06:09,1.0
09:06:10,1.0,,,09:06:10,1.0
09:06:11,13.6,,,09:06:11,13.6
09:06:12,14.0,,,09:06:12,14.0
09:06:13,13.96,,,09:06:13,13.96
09:06:14,13.12,,,09:06:14,13.12
09:06:15,14.91,,,09:06:15,14.91
09:06:16,8.83,,,09:06:16,8.83
09:06:17,3.01,,,09:06:17,3.01
09:06:18,2.34,,,09:06:18,2.34
09:06:19,2.33,,,09:06:19,2.33
09:06:20,4.17,,,09:06:20,4.17
09:06:21,1.25,,,09:06:21,1.25
09:06:22,1.0,,,09:06:22,1.0
09:06:23,2.2,,,09:06:23,2.2
09:06:24,1.63,,,09:06:24,1.63
09:06:25,2.67,,,09:06:25,2.67
09:06:26,2.0,,,09:06:26,2.0
09:06:27,3.36,,,09:06:27,3.36
09:06:28,7.0,,,09:06:28,7.0
09:06:29,6.12,,,09:06:29,6.12
09:06:30,6.0,,,09:06:30,6.0
09:06:31,5.11,,,09:06:31,5.11
09:06:32,1.83,,,09:06:32,1.83
09:06:33,2.58,,,09:06:33,2.58
09:06:34,6.62,,,09:06:34,6.62
09:06:35,16.0,,,09:06:35,16.0
09:06:36,16.0,,,09:06:36,16.0
09:06:37,16.0,,,09:06:37,16.0
09:06:38,15.4,,,09:06:38,15.4
09:06:39,15.53,,,09:06:39,15.53
09:06:40,15.0,,,09:06:40,15.0
09:06:41,13.93,,,09:06:41,13.93
09:06:42,12.56,,,09:06:42,12.56
09:06:43,10.39,,,09:06:43,10.39
09:06:44,6.23,,,09:06:44,6.23
09:06:45,4.24,,,09:06:45,4.24
09:06:46,2.1,,,09:06:46,2.1
09:06:47,1.0,,,09:06:47,1.0
09:06:48,7.2,,,09:06:48,7.2
09:06:49,10.24,,,09:06:49,10.24
09:06:50,9.08,,,09:06:50,9.08
09:06:51,8.83,,,09:06:51,8.83
09:06:52,6.5,,,09:06:52,6.5
09:06:53,3.95,,,09:06:53,3.95
09:06:54,2.75,,,09:06:54,2.75
09:06:55,2.76,,,09:06:55,2.76
09:06:56,1.75,,,09:06:56,1.75
09:06:57,1.6,,,09:06:57,1.6
09:06:58,1.0,,,09:06:58,1.0
09:06:59,4.68,,,09:06:59,4.68
09:07:00,11.31,,,09:07:00,11.31
09:07:01,9.31,,,09:07:01,9.31
09:07:02,8.23,,,09:07:02,8.23
09:07:03,5.42,,,09:07:03,5.42
09:07:04,3.38,,,09:07:04,3.38
09:07:05,3.73,,,09:07:05,3.73
09:07:06,10.73,,,09:07:06,10.73
09:07:07,9.91,,,09:07:07,9.91
09:07:08,6.78,,,09:07:08,6.78
09:07:09,6.47,,,09:07:09,6.47
09:07:10,6.23,,,09:07:10,6.23
09:07:11,5.0,,,09:07:11,5.0
09:07:12,2.62,,,09:07:12,2.62
09:07:13,1.18,,,09:07:13,1.18
09:07:14,1.32,,,09:07:14,1.32
09:07:15,5.94,,,09:07:15,5.94
09:07:16,8.45,,,09:07:16,8.45
09:07:17,7.93,,,09:07:17,7.93
09:07:18,2.85,,,09:07:18,2.85
09:07:19,7.94,,,09:07:19,7.94
09:07:20,12.77,,,09:07:20,12.77
09:07:21,11.46,,,09:07:21,11.46
09:07:22,9.69,,,09:07:22,9.69
09:07:23,8.14,,,09:07:23,8.14
09:07:24,3.86,,,09:07:24,3.86
09:07:25,3.56,,,09:07:25,3.56
09:07:26,2.07,,,09:07:26,2.07
09:07:27,1.55,,,09:07:27,1.55
09:07:28,4.31,,,09:07:28,4.31
09:07:29,4.0,,,09:07:29,4.0
09:07:30,2.85,,,09:07:30,2.85
09:07:31,4.6,,,09:07:31,4.6
09:07:32,8.53,,,09:07:32,8.53
09:07:33,8.0,,,09:07:33,8.0
09:07:34,12.52,,,09:07:34,12.52
09:07:35,9.0,,,09:07:35,9.0
09:07:36,9.0,,,09:07:36,9.0
09:07:37,9.0,,,09:07:37,9.0
09:07:38,9.0,,,09:07:38,9.0
09:07:39,9.0,,,09:07:39,9.0
09:07:40,9.42,,,09:07:40,9.42
09:07:41,9.0,,,09:07:41,9.0
09:07:42,9.0,,,09:07:42,9.0
09:07:43,9.0,,,09:07:43,9.0
09:07:44,9.0,,,09:07:44,9.0
09:07:45,8.55,,,09:07:45,8.55
09:07:46,8.0,,,09:07:46,8.0
09:07:47,7.0,,,09:07:47,7.0
09:07:48,5.25,,,09:07:48,5.25
09:07:49,4.08,,,09:07:49,4.08
09:07:50,3.93,,,09:07:50,3.93
09:07:51,2.76,,,09:07:51,2.76
09:07:52,1.0,,,09:07:52,1.0
09:07:53,9.46,,,09:07:53,9.46
09:07:54,11.62,,,09:07:54,11.62
09:07:55,12.65,,,09:07:55,12.65
09:07:56,10.62,,,09:07:56,10.62
09:07:57,6.71,,,09:07:57,6.71
09:07:58,5.62,,,09:07:58,5.62
09:07:59,3.0,,,09:07:59,3.0
09:08:00,1.61,,,09:08:00,1.61
09:08:01,1.0,,,09:08:01,1.0
09:08:02,1.0,,,09:08:02,1.0
09:08:03,14.78,,,09:08:03,14.78
09:08:04,17.07,,,09:08:04,17.07
09:08:05,10.54,,,09:08:05,10.54
09:08:06,4.41,,,09:08:06,4.41
09:08:07,14.46,,,09:08:07,14.46
09:08:08,13.25,,,09:08:08,13.25
09:08:09,11.73,,,09:08:09,11.73
09:08:10,11.0,,,09:08:10,11.0
09:08:11,11.0,,,09:08:11,11.0
09:08:12,10.78,,,09:08:12,10.78
09:08:13,9.67,,,09:08:13,9.67
09:08:14,8.4,,,09:08:14,8.4
09:08:15,8.21,,,09:08:15,8.21
09:08:16,6.0,,,09:08:16,6.0
09:08:17,6.0,,,09:08:17,6.0
09:08:18,3.4,,,09:08:18,3.4
09:08:19,4.43,,,09:08:19,4.43
09:08:20,2.85,,,09:08:20,2.85
09:08:21,1.34,,,09:08:21,1.34
09:08:22,1.33,,,09:08:22,1.33
09:08:23,5.56,,,09:08:23,5.56
09:08:24,10.0,,,09:08:24,10.0
09:08:25,8.27,,,09:08:25,8.27
09:08:26,6.93,,,09:08:26,6.93
09:08:27,6.0,,,09:08:27,6.0
09:08:28,4.57,,,09:08:28,4.57
09:08:29,2.49,,,09:08:29,2.49
09:08:30,1.88,,,09:08:30,1.88
09:08:31,3.61,,,09:08:31,3.61
09:08:32,5.64,,,09:08:32,5.64
09:08:33,13.76,,,09:08:33,13.76
09:08:34,12.0,,,09:08:34,12.0
09:08:35,10.56,,,09:08:35,10.56
09:08:36,10.0,,,09:08:36,10.0
09:08:37,8.3,,,09:08:37,8.3
09:08:38,7.92,,,09:08:38,7.92
09:08:39,10.42,,,09:08:39,10.42
09:08:40,11.71,,,09:08:40,11.71
09:08:41,11.0,,,09:08:41,11.0
09:08:42,9.62,,,09:08:42,9.62
09:08:43,5.5,,,09:08:43,5.5
09:08:44,3.86,,,09:08:44,3.86
09:08:45,8.0,,,09:08:45,8.0
09:08:46,6.5,,,09:08:46,6.5
09:08:47,3.2,,,09:08:47,3.2
09:08:48,1.47,,,09:08:48,1.47
09:08:49,5.71,,,09:08:49,5.71
09:08:50,11.0,,,09:08:50,11.0
09:08:51,10.73,,,09:08:51,10.73
09:08:52,7.99,,,09:08:52,7.99
09:08:53,5.83,,,09:08:53,5.83
09:08:54,5.0,,,09:08:54,5.0
09:08:55,4.0,,,09:08:55,4.0
09:08:56,3.91,,,09:08:56,3.91
09:08:57,4.24,,,09:08:57,4.24
09:08:58,2.83,,,09:08:58,2.83
09:08:59,11.86,,,09:08:59,11.86
09:09:00,12.18,,,09:09:00,12.18
09:09:01,12.39,,,09:09:01,12.39
09:09:02,5.86,,,09:09:02,5.86
09:09:03,3.05,,,09:09:03,3.05
09:09:04,3.0,,,09:09:04,3.0
09:09:05,2.8,,,09:09:05,2.8
09:09:06,1.75,,,09:09:06,1.75
09:09:07,1.0,,,09:09:07,1.0
09:09:08,2.66,,,09:09:08,2.66
09:09:09,13.0,,,09:09:09,13.0
09:09:10,13.0,,,09:09:10,13.0
09:09:11,16.69,,,09:09:11,16.69
09:09:12,16.0,,,09:09:12,16.0
09:09:13,3.55,,,09:09:13,3.55
09:09:14,10.92,,,09:09:14,10.92
09:09:15,7.32,,,09:09:15,7.32
09:09:16,8.0,,,09:09:16,8.0
09:09:17,4.0,,,09:09:17,4.0
09:09:18,3.04,,,09:09:18,3.04
09:09:19,1.35,,,09:09:19,1.35
09:09:20,2.06,,,09:09:20,2.06
09:09:21,16.2,,,09:09:21,16.2
09:09:22,20.55,,,09:09:22,20.55
09:09:23,15.94,,,09:09:23,15.94
09:09:24,5.87,,,09:09:24,5.87
09:09:25,2.52,,,09:09:25,2.52
09:09:26,6.29,,,09:09:26,6.29
09:09:27,4.09,,,09:09:27,4.09
09:09:28,7.33,,,09:09:28,7.33
09:09:29,6.9,,,09:09:29,6.9
09:09:30,5.67,,,09:09:30,5.67
09:09:31,3.49,,,09:09:31,3.49
09:09:32,8.43,,,09:09:32,8.43
09:09:33,3.95,,,09:09:33,3.95
09:09:34,11.5,,,09:09:34,11.5
09:09:35,2.55,,,09:09:35,2.55
09:09:36,5.72,,,09:09:36,5.72
09:09:37,7.2,,,09:09:37,7.2
09:09:38,7.2,,,09:09:38,7.2
09:09:39,7.0,,,09:09:39,7.0
09:09:40,7.0,,,09:09:40,7.0
09:09:41,7.0,,,09:09:41,7.0
