Time,Bid1,Bid2,Ask1,Ask2,Mid-Price,Total_volume,Bid_ask_spread,Order_imbalance
07:34:02,"[162.44, 36]","[156.49, 118]","[180.91, 35]","[278.79, 14]",171.68,203,18.47,0.52
07:34:03,"[166.72, 25]","[158.9, 29]","[233.0, 13]","[503.76, 17]",199.86,84,66.28,0.29
07:34:04,"[182.0, 7]","[175.86, 14]","[233.0, 7]","[388.0, 13]",207.5,41,51.0,0.02
07:34:05,"[183.2, 10]","[181.2, 10]","[316.4, 10]","[374.0, 14]",249.8,44,133.2,-0.09
07:34:06,"[182.0, 8]","[181.0, 16]","[372.0, 24]","[436.62, 8]",277.0,56,190.0,-0.14
07:34:07,"[187.88, 48]","[181.82, 11]","[372.0, 30]","[551.0, 10]",279.94,99,184.12,0.19
07:34:08,"[188.14, 29]","[186.44, 27]","[399.67, 27]","[435.24, 17]",293.9,100,211.53,0.12
07:34:09,"[188.0, 16]","[182.0, 8]","[604.2, 20]","[646.0, 6]",396.1,50,416.2,-0.04
07:34:10,"[183.01, 77]","[116.23, 52]","[482.48, 29]","[677.16, 19]",332.75,177,299.47,0.46
07:34:11,"[188.0, 52]","[137.0, 42]","[264.0, 12]","[683.0, 8]",226.0,114,76.0,0.65
07:34:12,"[188.0, 78]","[95.81, 42]","[275.0, 18]","[598.83, 12]",231.5,150,87.0,0.6
07:34:13,"[188.0, 156]","[106.6, 102]","[221.6, 50]","[297.85, 41]",204.8,349,33.6,0.48
07:34:14,"[188.0, 153]","[172.0, 45]","[199.77, 69]","[201.17, 65]",193.88,332,11.77,0.19
07:34:15,"[188.0, 110]","[180.24, 49]","[195.0, 55]","[197.0, 55]",191.5,269,7.0,0.18
07:34:16,"[188.0, 70]","[183.0, 35]","[194.29, 31]","[196.14, 35]",191.15,171,6.29,0.23
07:34:17,"[188.0, 109]","[184.35, 65]","[190.06, 51]","[191.24, 51]",189.03,276,2.06,0.26
07:34:18,"[187.59, 37]","[184.06, 34]","[190.12, 40]","[191.67, 30]",188.86,141,2.53,0.01
07:34:19,"[184.56, 41]","[182.5, 60]","[188.43, 35]","[190.51, 45]",186.49,181,3.87,0.12
07:34:20,"[183.0, 40]","[182.0, 60]","[184.14, 37]","[345.24, 34]",183.57,171,1.14,0.17
07:34:21,"[183.0, 8]","[182.0, 24]","[184.0, 16]","[247.0, 12]",183.5,60,1.0,0.07
07:34:22,"[182.47, 30]","[181.7, 54]","[184.0, 44]","[500.38, 32]",183.23,160,1.53,0.05
07:34:23,"[182.79, 19]","[181.88, 32]","[356.22, 27]","[530.84, 19]",269.51,97,173.43,0.05
07:34:24,"[182.32, 22]","[181.77, 52]","[474.83, 24]","[705.92, 26]",328.58,124,292.52,0.19
07:34:25,"[182.0, 42]","[181.0, 40]","[656.64, 28]","[769.0, 6]",419.32,116,474.64,0.41
07:34:26,"[182.0, 4]","[181.0, 16]","[535.93, 15]","[537.0, 9]",358.97,44,353.93,-0.09
07:34:27,"[182.0, 8]","[181.0, 32]","[532.28, 36]","[533.29, 34]",357.14,110,350.28,-0.27
07:34:28,"[182.86, 35]","[181.23, 26]","[356.58, 48]","[442.83, 47]",269.72,156,173.73,-0.22
07:34:29,"[183.71, 52]","[182.16, 32]","[223.67, 45]","[246.43, 35]",203.69,164,39.96,0.02
07:34:30,"[184.0, 24]","[182.0, 12]","[244.0, 16]","[245.0, 20]",214.0,72,60.0,0.0
07:34:31,"[184.0, 54]","[182.0, 28]","[225.18, 44]","[243.22, 37]",204.59,163,41.18,0.01
07:34:32,"[184.0, 45]","[182.08, 52]","[189.88, 69]","[199.99, 67]",186.94,233,5.88,-0.17
07:34:33,"[183.04, 52]","[182.44, 25]","[184.82, 55]","[196.92, 66]",183.93,198,1.78,-0.22
07:34:34,"[181.84, 19]","[169.0, 9]","[202.6, 30]","[326.07, 27]",192.22,85,20.76,-0.34
07:34:35,"[181.84, 31]","[155.29, 7]","[280.8, 15]","[525.06, 32]",231.32,85,98.96,-0.11
07:34:36,"[182.86, 58]","[181.94, 69]","[277.31, 29]","[280.53, 19]",230.09,175,94.45,0.45
07:34:37,"[182.0, 120]","[181.0, 10]","[264.0, 34]","[329.19, 42]",223.0,206,82.0,0.26
07:34:38,"[182.29, 84]","[181.8, 30]","[256.12, 24]","[263.75, 24]",219.21,162,73.84,0.41
07:34:39,"[183.25, 24]","[182.01, 86]","[256.0, 27]","[268.0, 27]",219.62,164,72.75,0.34
07:34:40,"[181.96, 69]","[180.4, 15]","[252.88, 24]","[256.32, 22]",217.42,130,70.92,0.29
07:34:41,"[183.33, 15]","[143.43, 47]","[250.09, 33]","[254.0, 22]",216.71,117,66.76,0.06
07:34:42,"[186.65, 31]","[134.34, 29]","[249.75, 32]","[253.04, 23]",218.2,115,63.1,0.04
07:34:43,"[184.82, 11]","[116.83, 18]","[247.64, 14]","[248.29, 21]",216.23,64,62.82,-0.09
07:34:44,"[188.0, 18]","[181.0, 9]","[245.57, 21]","[246.5, 12]",216.79,60,57.57,-0.1
07:34:45,"[186.12, 16]","[182.88, 8]","[245.0, 24]","[246.0, 16]",215.56,64,58.88,-0.25
07:34:46,"[179.13, 77]","[147.46, 41]","[222.47, 60]","[332.05, 43]",200.8,221,43.34,0.07
07:34:47,"[178.08, 72]","[154.88, 42]","[194.14, 42]","[395.71, 42]",186.11,198,16.06,0.15
07:34:48,"[182.73, 33]","[176.55, 33]","[193.36, 33]","[446.82, 33]",188.05,132,10.64,0.0
07:34:49,"[183.55, 33]","[182.0, 33]","[191.82, 33]","[294.09, 33]",187.68,132,8.27,0.0
07:34:50,"[184.0, 27]","[151.25, 8]","[190.0, 15]","[463.6, 15]",187.0,65,6.0,0.08
07:34:51,"[184.0, 48]","[145.57, 56]","[189.62, 24]","[357.25, 24]",186.81,152,5.62,0.37
07:34:52,"[184.0, 72]","[148.47, 114]","[186.92, 36]","[195.67, 36]",185.46,258,2.92,0.44
07:34:53,"[184.0, 30]","[153.4, 35]","[185.0, 15]","[187.0, 15]",184.5,95,1.0,0.37
07:34:54,"[143.55, 97]","[91.82, 66]","[177.14, 28]","[220.54, 39]",160.34,230,33.6,0.42
07:34:55,"[164.94, 96]","[157.58, 77]","[222.0, 27]","[271.0, 20]",193.47,220,57.06,0.57
07:34:56,"[175.78, 54]","[173.07, 90]","[561.0, 27]","[634.33, 27]",368.39,198,385.22,0.45
07:34:57,"[188.0, 52]","[183.0, 52]","[383.62, 29]","[523.33, 30]",285.81,163,195.62,0.28
07:34:58,"[188.0, 24]","[183.0, 24]","[430.0, 18]","[574.0, 6]",309.0,72,242.0,0.33
07:34:59,"[188.0, 27]","[183.0, 36]","[350.64, 22]","[650.67, 15]",269.32,100,162.64,0.26
07:35:00,"[188.29, 14]","[183.11, 45]","[326.73, 11]","[516.24, 17]",257.51,87,138.44,0.36
07:35:01,"[189.33, 36]","[188.0, 9]","[263.37, 27]","[406.75, 16]",226.35,88,74.04,0.02
07:35:02,"[190.89, 36]","[188.0, 11]","[262.09, 44]","[426.82, 22]",226.49,113,71.2,-0.17
07:35:03,"[191.0, 18]","[185.67, 27]","[260.33, 36]","[425.0, 18]",225.67,99,69.33,-0.09
07:35:04,"[187.44, 36]","[185.15, 26]","[349.05, 20]","[445.8, 15]",268.25,97,161.61,0.28
07:35:05,"[186.14, 28]","[183.29, 34]","[295.82, 11]","[336.64, 11]",240.98,84,109.68,0.48
07:35:06,"[184.0, 26]","[183.0, 100]","[281.1, 39]","[316.36, 11]",232.55,176,97.1,0.43
07:35:07,"[184.0, 42]","[183.0, 87]","[281.0, 45]","[282.0, 9]",232.5,183,97.0,0.41
07:35:08,"[184.0, 41]","[183.0, 63]","[280.38, 13]","[281.02, 41]",232.19,158,96.38,0.32
07:35:09,"[184.0, 36]","[183.0, 77]","[279.19, 31]","[280.88, 40]",231.6,184,95.19,0.23
07:35:10,"[184.0, 8]","[183.0, 56]","[270.5, 40]","[279.38, 16]",227.25,120,86.5,0.07
07:35:11,"[184.0, 6]","[183.0, 42]","[245.0, 30]","[279.0, 30]",214.5,108,61.0,-0.11
07:35:12,"[184.0, 10]","[183.0, 70]","[242.88, 26]","[249.76, 34]",213.44,140,58.88,0.14
07:35:13,"[183.38, 26]","[182.81, 64]","[229.65, 20]","[240.21, 29]",206.52,139,46.27,0.29
07:35:14,"[183.0, 26]","[182.0, 39]","[213.67, 43]","[214.71, 34]",198.34,142,30.67,-0.08
07:35:15,"[182.78, 18]","[181.72, 29]","[206.76, 29]","[208.86, 28]",194.77,104,23.98,-0.1
07:35:16,"[181.0, 24]","[175.7, 30]","[182.76, 17]","[198.85, 20]",181.88,91,1.76,0.19
07:35:17,"[153.38, 13]","[129.21, 19]","[179.0, 22]","[180.0, 21]",166.19,75,25.62,-0.15
07:35:18,"[163.4, 10]","[133.6, 10]","[221.17, 18]","[261.71, 14]",192.28,52,57.77,-0.23
07:35:19,"[169.62, 8]","[147.0, 8]","[355.03, 32]","[521.31, 16]",262.33,64,185.41,-0.5
07:35:20,"[188.0, 34]","[180.54, 13]","[306.0, 40]","[670.8, 5]",247.0,92,118.0,0.02
07:35:21,"[188.0, 45]","[184.0, 18]","[340.44, 45]","[414.83, 30]",264.22,138,152.44,-0.09
07:35:22,"[186.22, 18]","[151.12, 8]","[342.67, 30]","[532.0, 30]",264.44,86,156.44,-0.4
07:35:23,"[149.83, 6]","[88.0, 5]","[231.5, 24]","[375.0, 25]",190.67,60,81.67,-0.63
07:35:24,"[133.47, 15]","[103.17, 12]","[174.0, 44]","[177.87, 15]",153.73,86,40.53,-0.37
07:35:25,"[135.57, 7]","[134.0, 7]","[174.0, 28]","[176.0, 14]",154.79,56,38.43,-0.5
07:35:26,"[136.88, 8]","[134.38, 8]","[174.0, 32]","[176.0, 16]",155.44,64,37.12,-0.5
07:35:27,"[138.4, 10]","[137.4, 10]","[174.61, 23]","[178.25, 32]",156.5,75,36.21,-0.47
07:35:28,"[140.62, 8]","[139.12, 8]","[176.0, 8]","[179.0, 32]",158.31,56,35.38,-0.43
07:35:29,"[144.0, 12]","[141.5, 8]","[177.5, 12]","[179.08, 26]",160.75,58,33.5,-0.31
07:35:30,"[164.67, 21]","[146.83, 42]","[178.77, 22]","[179.33, 18]",171.72,103,14.11,0.22
07:35:31,"[152.33, 6]","[124.68, 25]","[179.0, 15]","[180.0, 5]",165.67,51,26.67,0.22
07:35:32,"[162.0, 23]","[143.57, 28]","[278.3, 57]","[406.53, 49]",220.15,157,116.3,-0.35
07:35:33,"[185.12, 8]","[184.0, 8]","[544.0, 31]","[599.71, 21]",364.56,68,358.88,-0.53
07:35:34,"[177.38, 13]","[162.67, 12]","[506.93, 41]","[559.0, 14]",342.16,80,329.54,-0.38
07:35:35,"[176.6, 15]","[145.5, 12]","[378.23, 26]","[511.0, 19]",277.42,72,201.63,-0.25
07:35:36,"[182.38, 74]","[142.15, 78]","[281.82, 51]","[329.24, 45]",232.1,248,99.45,0.23
07:35:37,"[182.07, 61]","[161.88, 25]","[285.0, 30]","[306.0, 30]",233.53,146,102.93,0.18
07:35:38,"[182.88, 41]","[181.46, 46]","[283.3, 20]","[371.25, 24]",233.09,131,100.42,0.33
07:35:39,"[188.0, 48]","[182.0, 56]","[237.53, 19]","[453.14, 21]",212.76,144,49.53,0.44
07:35:40,"[188.0, 30]","[182.0, 77]","[214.36, 33]","[292.32, 28]",201.18,168,26.36,0.27
07:35:41,"[183.05, 57]","[181.47, 75]","[258.15, 39]","[267.92, 39]",220.6,210,75.1,0.26
07:35:42,"[182.0, 28]","[181.0, 35]","[248.79, 19]","[276.86, 21]",215.39,103,66.79,0.22
07:35:43,"[182.0, 40]","[181.0, 50]","[246.38, 26]","[255.17, 18]",214.19,134,64.38,0.34
07:35:44,"[183.64, 22]","[181.88, 41]","[201.45, 22]","[258.44, 18]",192.55,103,17.82,0.22
07:35:45,"[182.8, 50]","[181.47, 77]","[191.06, 51]","[199.81, 32]",186.93,210,8.26,0.21
07:35:46,"[182.0, 48]","[181.0, 64]","[189.53, 36]","[194.11, 35]",185.76,183,7.53,0.22
07:35:47,"[181.76, 62]","[180.27, 66]","[183.79, 42]","[185.72, 18]",182.77,188,2.03,0.36
07:35:48,"[181.0, 34]","[160.75, 16]","[184.62, 8]","[185.62, 8]",182.81,66,3.62,0.52
07:35:49,"[181.0, 12]","[159.0, 10]","[183.2, 5]","[253.56, 9]",182.1,36,2.2,0.22
07:35:50,"[181.0, 12]","[109.3, 20]","[209.58, 12]","[288.0, 27]",195.29,71,28.58,-0.1
07:35:51,"[187.53, 32]","[108.0, 35]","[322.29, 21]","[0, 0]",254.91,88,134.75,0.52
07:35:52,"[188.0, 48]","[181.5, 32]","[380.94, 34]","[435.4, 15]",284.47,129,192.94,0.24
07:35:53,"[188.0, 30]","[184.0, 15]","[293.71, 21]","[404.75, 20]",240.86,86,105.71,0.05
07:35:54,"[188.0, 54]","[184.0, 27]","[533.09, 43]","[633.11, 38]",360.55,162,345.09,0.0
07:35:55,"[188.0, 60]","[184.12, 50]","[541.0, 50]","[656.0, 40]",364.5,200,353.0,0.1
07:35:56,"[188.0, 42]","[187.0, 14]","[617.0, 35]","[656.0, 28]",402.5,119,429.0,-0.06
07:35:57,"[188.0, 32]","[187.0, 12]","[617.0, 30]","[706.0, 24]",402.5,98,429.0,-0.1
07:35:58,"[187.4, 10]","[185.2, 20]","[616.83, 30]","[684.36, 25]",402.12,85,429.43,-0.29
07:35:59,"[184.78, 9]","[183.68, 50]","[582.77, 39]","[616.88, 40]",383.77,138,397.99,-0.14
07:36:00,"[182.47, 43]","[181.85, 47]","[576.0, 60]","[615.75, 60]",379.23,210,393.53,-0.14
07:36:01,"[182.01, 82]","[170.42, 48]","[520.51, 68]","[609.71, 62]",351.26,260,338.5,0.0
07:36:02,"[184.0, 21]","[182.55, 77]","[388.27, 44]","[420.18, 50]",286.14,192,204.27,0.02
07:36:03,"[184.0, 30]","[183.0, 35]","[340.5, 16]","[386.87, 23]",262.25,104,156.5,0.25
07:36:04,"[184.92, 131]","[183.99, 83]","[200.94, 52]","[214.93, 45]",192.93,311,16.02,0.38
07:36:05,"[185.0, 90]","[184.0, 45]","[199.51, 43]","[200.66, 29]",192.26,207,14.51,0.3
07:36:06,"[185.8, 80]","[184.83, 120]","[197.12, 48]","[198.72, 64]",191.46,312,11.32,0.28
07:36:07,"[187.82, 44]","[185.0, 110]","[195.57, 53]","[196.51, 35]",191.69,242,7.75,0.27
07:36:08,"[185.0, 80]","[184.0, 40]","[193.62, 32]","[194.38, 32]",189.31,184,8.62,0.3
07:36:09,"[185.0, 90]","[184.0, 45]","[191.56, 45]","[193.0, 27]",188.28,207,6.56,0.3
07:36:10,"[185.0, 80]","[184.0, 40]","[190.38, 40]","[193.0, 24]",187.69,184,5.38,0.3
07:36:11,"[185.0, 95]","[184.0, 55]","[189.64, 55]","[193.0, 33]",187.32,238,4.64,0.26
07:36:12,"[184.45, 42]","[183.42, 84]","[250.94, 51]","[275.62, 56]",217.7,233,66.49,0.08
07:36:13,"[186.67, 18]","[183.36, 33]","[458.22, 27]","[555.0, 36]",322.44,114,271.56,-0.11
07:36:14,"[188.0, 14]","[184.0, 16]","[284.67, 9]","[475.64, 22]",236.33,61,96.67,-0.02
07:36:15,"[188.0, 18]","[184.0, 21]","[197.4, 15]","[245.12, 32]",192.7,86,9.4,-0.09
07:36:16,"[186.08, 26]","[183.17, 54]","[193.77, 39]","[195.62, 39]",189.92,158,7.69,0.01
07:36:17,"[186.57, 23]","[183.21, 39]","[192.48, 23]","[194.56, 27]",189.52,112,5.91,0.11
07:36:18,"[187.2, 15]","[185.86, 7]","[193.0, 15]","[195.0, 15]",190.1,52,5.8,-0.15
07:36:19,"[188.0, 33]","[187.0, 33]","[189.73, 45]","[191.0, 33]",188.87,144,1.73,-0.08
07:36:20,"[187.0, 33]","[185.0, 13]","[189.0, 65]","[190.0, 39]",188.0,150,2.0,-0.39
07:36:21,"[186.29, 34]","[182.11, 172]","[187.92, 76]","[188.97, 68]",187.11,350,1.63,0.18
07:36:22,"[182.35, 68]","[181.94, 86]","[186.33, 36]","[212.64, 44]",184.34,234,3.98,0.32
07:36:23,"[182.22, 73]","[181.93, 115]","[184.0, 22]","[401.0, 18]",183.11,228,1.78,0.65
07:36:24,"[182.13, 102]","[181.45, 40]","[315.37, 27]","[432.74, 27]",248.75,196,133.24,0.45
07:36:25,"[188.0, 24]","[182.19, 96]","[277.54, 56]","[278.6, 40]",232.77,216,89.54,0.11
07:36:26,"[188.0, 22]","[185.0, 33]","[275.91, 55]","[277.0, 33]",231.95,143,87.91,-0.23
07:36:27,"[185.21, 28]","[182.07, 120]","[272.2, 66]","[273.21, 70]",228.71,284,86.98,0.04
07:36:28,"[185.0, 28]","[182.0, 126]","[267.57, 46]","[269.88, 66]",226.28,266,82.57,0.16
07:36:29,"[182.18, 51]","[181.59, 29]","[263.34, 32]","[265.25, 32]",222.76,144,81.17,0.11
07:36:30,"[182.19, 31]","[181.41, 41]","[258.72, 58]","[260.27, 60]",220.46,190,76.53,-0.24
07:36:31,"[182.0, 18]","[181.0, 18]","[254.73, 41]","[256.12, 49]",218.37,126,72.73,-0.43
07:36:32,"[182.0, 22]","[181.0, 22]","[248.81, 47]","[249.57, 53]",215.4,144,66.81,-0.39
07:36:33,"[164.12, 8]","[59.4, 10]","[245.47, 36]","[247.36, 28]",204.8,82,81.35,-0.56
07:36:34,"[143.18, 11]","[78.72, 25]","[243.81, 53]","[245.03, 39]",193.5,128,100.63,-0.44
07:36:35,"[161.76, 37]","[141.06, 16]","[220.13, 70]","[238.25, 80]",190.94,203,58.37,-0.48
07:36:36,"[161.09, 115]","[158.68, 28]","[176.13, 75]","[178.0, 45]",168.61,263,15.05,0.09
07:36:37,"[168.4, 80]","[152.41, 22]","[175.0, 40]","[178.0, 30]",171.7,172,6.6,0.19
07:36:38,"[170.09, 97]","[150.7, 27]","[175.0, 48]","[177.46, 46]",172.55,218,4.91,0.14
07:36:39,"[167.43, 100]","[157.43, 44]","[174.69, 58]","[177.0, 51]",171.06,253,7.26,0.14
07:36:40,"[145.28, 25]","[139.64, 22]","[175.0, 28]","[178.0, 21]",160.14,96,29.72,-0.02
07:36:41,"[157.0, 56]","[141.6, 35]","[176.87, 30]","[179.0, 36]",166.93,157,19.87,0.16
07:36:42,"[160.83, 65]","[159.67, 55]","[174.52, 25]","[177.35, 17]",167.68,162,13.69,0.48
07:36:43,"[165.0, 52]","[162.77, 52]","[176.06, 34]","[177.63, 19]",170.53,157,11.06,0.32
07:36:44,"[167.91, 35]","[165.98, 41]","[174.49, 49]","[175.46, 26]",171.2,151,6.58,0.01
07:36:45,"[172.08, 39]","[170.95, 39]","[174.44, 36]","[175.48, 21]",173.26,135,2.37,0.16
07:36:46,"[172.3, 43]","[171.35, 62]","[174.47, 32]","[177.59, 17]",173.39,154,2.17,0.36
07:36:47,"[176.17, 72]","[166.33, 54]","[199.15, 20]","[292.56, 39]",187.66,185,22.98,0.36
07:36:48,"[178.07, 56]","[171.67, 90]","[290.23, 22]","[348.49, 53]",234.15,221,112.16,0.32
07:36:49,"[183.3, 66]","[180.62, 42]","[288.91, 11]","[350.45, 44]",236.11,163,105.61,0.33
07:36:50,"[186.15, 96]","[185.7, 120]","[287.25, 12]","[351.33, 48]",236.7,276,101.1,0.57
07:36:51,"[188.0, 22]","[186.0, 154]","[274.52, 29]","[388.04, 27]",231.26,232,86.52,0.52
07:36:52,"[189.68, 25]","[188.98, 116]","[286.0, 12]","[519.84, 45]",237.84,198,96.32,0.42
07:36:53,"[191.0, 12]","[189.0, 132]","[263.33, 18]","[286.0, 42]",227.17,204,72.33,0.41
07:36:54,"[189.15, 68]","[188.89, 62]","[254.0, 12]","[285.33, 48]",221.57,190,64.85,0.37
07:36:55,"[189.0, 90]","[188.0, 10]","[254.0, 10]","[375.65, 31]",221.5,141,65.0,0.42
07:36:56,"[189.0, 117]","[188.0, 39]","[251.62, 13]","[362.92, 52]",220.31,221,62.62,0.41
07:36:57,"[189.0, 108]","[188.0, 168]","[233.61, 36]","[309.28, 18]",211.31,330,44.61,0.67
07:36:58,"[189.0, 117]","[188.0, 182]","[211.12, 49]","[215.23, 43]",200.06,391,22.12,0.53
07:36:59,"[189.0, 64]","[188.0, 112]","[205.45, 11]","[209.93, 29]",197.23,216,16.45,0.63
07:37:00,"[188.41, 123]","[187.08, 182]","[206.08, 25]","[209.2, 40]",197.25,370,17.67,0.65
07:37:01,"[188.0, 148]","[186.0, 182]","[203.44, 41]","[204.4, 40]",195.72,411,15.44,0.61
07:37:02,"[188.0, 130]","[186.0, 182]","[200.07, 15]","[201.24, 37]",194.03,364,12.07,0.71
07:37:03,"[188.0, 110]","[186.0, 154]","[198.65, 34]","[339.22, 27]",193.32,325,10.65,0.62
07:37:04,"[188.0, 100]","[186.0, 140]","[198.0, 22]","[198.86, 28]",193.0,290,10.0,0.66
07:37:05,"[188.0, 110]","[186.0, 154]","[193.97, 31]","[194.77, 13]",190.98,308,5.97,0.71
07:37:06,"[188.0, 167]","[186.0, 154]","[190.72, 29]","[192.04, 25]",189.36,375,2.72,0.71
07:37:07,"[188.0, 134]","[186.0, 154]","[189.27, 33]","[190.27, 33]",188.64,354,1.27,0.63
07:37:08,"[188.0, 77]","[185.6, 139]","[267.45, 29]","[301.21, 29]",227.72,274,79.45,0.58
07:37:09,"[188.0, 70]","[185.0, 110]","[527.67, 39]","[659.77, 44]",357.83,263,339.67,0.37
07:37:10,"[188.39, 23]","[187.77, 71]","[484.09, 32]","[578.25, 53]",336.24,179,295.7,0.05
07:37:11,"[189.0, 9]","[188.0, 63]","[196.0, 27]","[403.0, 18]",192.5,117,7.0,0.23
07:37:12,"[189.0, 8]","[187.49, 47]","[195.06, 17]","[222.56, 25]",192.03,97,6.06,0.13
07:37:13,"[189.0, 9]","[186.89, 36]","[193.11, 18]","[196.0, 27]",191.06,90,4.11,0.0
07:37:14,"[189.0, 11]","[188.0, 44]","[191.18, 22]","[247.02, 49]",190.09,126,2.18,-0.13
07:37:15,"[187.42, 38]","[186.1, 51]","[189.91, 22]","[296.09, 55]",188.67,166,2.49,0.07
07:37:16,"[187.16, 19]","[185.48, 42]","[189.0, 12]","[427.0, 35]",188.08,108,1.84,0.13
07:37:17,"[186.0, 40]","[185.0, 110]","[188.3, 10]","[274.78, 18]",187.15,178,2.3,0.69
07:37:18,"[185.11, 74]","[184.79, 28]","[187.75, 8]","[188.75, 8]",186.43,118,2.64,0.73
07:37:19,"[185.0, 137]","[184.0, 13]","[186.23, 13]","[187.23, 13]",185.62,176,1.23,0.7
07:37:20,"[185.0, 25]","[184.0, 7]","[186.43, 7]","[351.21, 19]",185.71,58,1.43,0.1
07:37:21,"[185.0, 21]","[184.0, 7]","[285.18, 11]","[422.39, 33]",235.09,72,100.18,-0.22
07:37:22,"[187.74, 19]","[184.91, 23]","[353.7, 37]","[541.73, 33]",270.72,112,165.97,-0.25
07:37:23,"[189.0, 31]","[185.0, 24]","[251.0, 24]","[606.0, 24]",220.0,103,62.0,0.07
07:37:24,"[189.0, 20]","[185.0, 15]","[425.0, 15]","[559.41, 17]",307.0,67,236.0,0.04
07:37:25,"[185.0, 22]","[184.0, 11]","[245.27, 33]","[495.0, 33]",215.14,99,60.27,-0.33
07:37:26,"[184.11, 18]","[183.43, 7]","[251.14, 21]","[340.0, 21]",217.63,67,67.03,-0.25
07:37:27,"[183.0, 30]","[182.0, 6]","[297.33, 18]","[340.0, 18]",240.17,72,114.33,0.0
07:37:28,"[183.0, 36]","[182.0, 5]","[458.8, 15]","[756.0, 15]",320.9,71,275.8,0.15
07:37:29,"[183.0, 21]","[182.0, 3]","[264.0, 9]","[756.0, 9]",223.5,42,81.0,0.14
07:37:30,"[183.0, 41]","[182.0, 8]","[571.5, 24]","[756.0, 9]",377.25,82,388.5,0.2
07:37:31,"[183.0, 32]","[182.0, 8]","[579.38, 24]","[0, 0]",381.19,64,396.38,0.25
07:37:32,"[185.75, 8]","[183.4, 10]","[639.0, 12]","[0, 0]",412.38,30,453.25,0.2
07:37:33,"[188.5, 24]","[184.92, 26]","[637.43, 35]","[638.5, 30]",412.96,115,448.93,-0.13
07:37:34,"[188.0, 36]","[183.0, 48]","[610.33, 46]","[616.48, 50]",399.16,180,422.33,-0.07
07:37:35,"[183.26, 116]","[182.42, 19]","[532.44, 45]","[570.86, 50]",357.85,230,349.19,0.17
07:37:36,"[184.95, 43]","[183.11, 36]","[293.13, 23]","[302.47, 19]",239.04,121,108.18,0.31
07:37:37,"[184.2, 45]","[183.01, 153]","[259.53, 30]","[260.76, 45]",221.87,273,75.33,0.45
07:37:38,"[183.04, 106]","[182.77, 39]","[254.34, 29]","[256.2, 15]",218.69,189,71.31,0.53
07:37:39,"[183.55, 49]","[182.89, 45]","[250.29, 28]","[252.17, 18]",216.92,140,66.73,0.34
07:37:40,"[186.0, 11]","[183.0, 88]","[217.39, 31]","[233.09, 32]",201.69,162,31.39,0.22
07:37:41,"[186.0, 15]","[183.21, 112]","[212.78, 41]","[214.21, 43]",199.39,211,26.78,0.2
07:37:42,"[186.0, 12]","[184.0, 72]","[208.72, 40]","[209.89, 27]",197.36,151,22.72,0.11
07:37:43,"[185.28, 50]","[183.6, 100]","[205.47, 36]","[206.39, 31]",195.38,217,20.19,0.38
07:37:44,"[183.05, 56]","[182.42, 19]","[201.4, 25]","[204.03, 31]",192.23,131,18.35,0.15
07:37:45,"[183.86, 37]","[182.99, 81]","[196.28, 47]","[196.93, 41]",190.07,206,12.41,0.15
07:37:46,"[183.19, 63]","[182.73, 41]","[188.72, 47]","[190.28, 40]",185.96,191,5.53,0.09
07:37:47,"[177.07, 28]","[141.35, 20]","[183.96, 28]","[186.0, 14]",180.52,90,6.89,0.07
07:37:48,"[174.0, 33]","[82.0, 15]","[180.3, 23]","[182.15, 26]",177.15,97,6.3,-0.01
07:37:49,"[162.8, 15]","[118.0, 25]","[180.0, 25]","[181.0, 15]",171.4,80,17.2,0.0
07:37:50,"[146.57, 35]","[128.5, 40]","[179.16, 19]","[179.65, 23]",162.86,117,32.59,0.28
07:37:51,"[147.0, 40]","[146.0, 30]","[176.56, 18]","[178.17, 12]",161.78,100,29.56,0.4
07:37:52,"[155.0, 36]","[146.8, 46]","[177.0, 20]","[180.84, 19]",166.0,121,22.0,0.36
07:37:53,"[148.0, 44]","[94.38, 29]","[176.76, 29]","[187.76, 17]",162.38,119,28.76,0.23
07:37:54,"[150.78, 36]","[82.57, 21]","[181.0, 18]","[409.77, 26]",165.89,101,30.22,0.13
07:37:55,"[152.06, 49]","[148.28, 29]","[180.79, 29]","[396.62, 52]",166.43,159,28.73,-0.02
07:37:56,"[154.0, 52]","[141.93, 43]","[180.15, 26]","[220.38, 26]",167.08,147,26.15,0.29
07:37:57,"[155.56, 54]","[139.85, 41]","[308.43, 28]","[428.43, 28]",231.99,151,152.87,0.26
07:37:58,"[188.0, 30]","[159.09, 66]","[305.39, 33]","[366.75, 48]",246.7,177,117.39,0.08
07:37:59,"[188.0, 22]","[165.6, 45]","[253.91, 22]","[342.64, 22]",220.95,111,65.91,0.21
07:38:00,"[184.78, 27]","[171.42, 33]","[252.5, 20]","[285.6, 20]",218.64,100,67.72,0.2
07:38:01,"[187.4, 72]","[185.93, 92]","[249.94, 34]","[260.33, 24]",218.67,222,62.54,0.48
07:38:02,"[188.09, 44]","[186.24, 82]","[248.14, 28]","[249.5, 32]",218.12,186,60.05,0.35
07:38:03,"[188.77, 26]","[187.47, 68]","[243.42, 48]","[246.0, 24]",216.09,166,54.65,0.13
07:38:04,"[188.62, 48]","[185.69, 32]","[240.73, 60]","[241.9, 58]",214.68,198,52.11,-0.19
